Feature ID,T14,S15,T18,S01,S23,T28,T03,S04,Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence,DomainBactOnly
90fc594990c4564c0edfcf0d6b446eb0,0,0,0,0,0,0,16,0,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__Halobellus; s__uncultured_haloarchaeon,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Halobellus, s__uncultured_haloarchaeon,0.832670506,No
d72da071bc9d900b190163128cb16283,0,0,0,0,0,0,16,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,NA,0.999998057,No
457d91f770d606a2345424525afce2ed,0,0,0,0,0,0,0,16,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Owenweeksia,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,g__Owenweeksia,NA,0.999995682,No
c97eaea3e08c716545e243244ffb599a,0,0,0,0,0,0,0,16,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade, s__uncultured_bacterium,0.992001119,No
2cbfc4e3279a01a82409034fa509bdd6,0,0,0,0,0,0,0,16,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190, s__uncultured_bacterium,0.996287387,No
5c4f9d76eca4a7af7d6c2775a38ecd29,15,0,0,0,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__Salinibacter,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Rhodothermaceae,g__Salinibacter,NA,0.999999991,No
4a1a2c2242f7377d7e09045f9241ca22,15,0,0,0,0,0,0,0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Gimesiaceae,g__uncultured, s__uncultured_bacterium,0.9986264,No
8de6422077a698f0223576e3bd6d80b8,15,0,0,0,0,0,0,0,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__Halobellus; s__uncultured_haloarchaeon,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Halobellus, s__uncultured_haloarchaeon,0.712981931,No
4585e7d890a33485ddd7512323ef61ae,15,0,0,0,0,0,0,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Staphylococcus,NA,0.99985658,No
a90749b1edb355102bb6b5ae0f2a8baa,15,0,0,0,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,NA,0.742730644,No
28c81e635acf89d42cb2d17c4e84b06a,15,0,0,0,0,0,0,0,d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__uncultured_bacterium,d__Bacteria,p__Patescibacteria,c__Parcubacteria,o__Candidatus_Kaiserbacteria,f__Candidatus_Kaiserbacteria,g__Candidatus_Kaiserbacteria, s__uncultured_bacterium,0.984506713,No
abfeb285cf3acf8962fdb2210b3bb4a4,15,0,0,0,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Marinicella,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family,g__Marinicella,NA,0.999999997,No
8f5761bca49304055ab4fedaaf65a11e,4,0,0,11,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Halioglobus; s__uncultured_gamma,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Halieaceae,g__Halioglobus, s__uncultured_gamma,0.788290403,No
f15cb31d494578595954ca4072ad5274,0,15,0,0,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Pontibacterium; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Pontibacterium, s__uncultured_bacterium,0.977880204,No
3de3df8e20929d635a04bb664fe2d279,0,4,0,0,0,11,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Litoricolaceae; g__Litoricola,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Litoricolaceae,g__Litoricola,NA,0.99999996,No
102542e71851ab2cd11177d4ad45ab4b,0,0,15,0,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__Salinibacter,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Rhodothermaceae,g__Salinibacter,NA,0.999999932,No
39af5151579a0ced6e7edee895f89b71,0,0,15,0,0,0,0,0,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__Halonotius,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Halonotius,NA,0.999174224,No
620a5d4c109961391e532eade8e8a29a,0,0,15,0,0,0,0,0,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__Haloquadratum; s__uncultured_archaeon,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Haloquadratum, s__uncultured_archaeon,0.850584383,No
70dd4ba9cb84cfa6ef1806a08ee0ee0f,0,0,15,0,0,0,0,0,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__uncultured; s__soda_lake,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__uncultured, s__soda_lake,0.749783514,No
3bae82bfa97561b6725a4387606554dd,0,0,15,0,0,0,0,0,d__Bacteria,d__Bacteria,NA,NA,NA,NA,NA,NA,0.966864442,Yes
c48fcbb8eeabe0b606ec1b64250f10f0,0,0,15,0,0,0,0,0,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_euryarchaeote,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__Woesearchaeales,g__Woesearchaeales, s__uncultured_euryarchaeote,0.983366214,No
318958dd38f2c9421f9c6da930b17ef1,0,0,0,11,0,0,0,4,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_marine,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured, s__uncultured_marine,0.986999353,No
0f45ea31ae00ebdac42f7c30a512264e,0,0,0,9,0,0,0,6,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,NA,NA,NA,0.704536463,No
e174bba83cde30511580e437ae0556e0,0,0,0,9,6,0,0,0,d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calorithrix; s__unidentified_bacterium,d__Bacteria,p__Calditrichota,c__Calditrichia,o__Calditrichales,f__Calditrichaceae,g__Calorithrix, s__unidentified_bacterium,0.889012719,No
fe676f9517a2ad2d1dd4997197d6c7be,0,0,0,5,0,0,0,10,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,NA,NA,0.999997001,No
85d6e2d2a59a7fa8c9801e640ea43535,0,0,0,3,0,12,0,0,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Candidatus_Peregrinibacteria,f__Candidatus_Peregrinibacteria,g__Candidatus_Peregrinibacteria, s__uncultured_bacterium,0.998083366,No
aaba436a33d3ac7e8fc40c0b4a9bd42a,0,0,0,0,15,0,0,0,d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Acanthopleuribacterales; f__Acanthopleuribacteraceae; g__Acanthopleuribacter; s__uncultured_bacterium,d__Bacteria,p__Acidobacteriota,c__Holophagae,o__Acanthopleuribacterales,f__Acanthopleuribacteraceae,g__Acanthopleuribacter, s__uncultured_bacterium,0.999962366,No
c76508bd1d50bcc13fa3a95ba3fdcc98,0,0,0,0,15,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Tenacibaculum,NA,0.955017552,No
8f9af1ebad678b84c75c88fdac357c61,0,0,0,0,4,0,0,11,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Halobacteriovorax; s__Bacteriovorax_sp.,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Halobacteriovorax, s__Bacteriovorax_sp.,0.991220727,No
4dd2738ce50393908f5b5e056d652c3a,0,0,0,0,0,15,0,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus,d__Bacteria,p__Firmicutes,c__Bacilli,o__Brevibacillales,f__Brevibacillaceae,g__Brevibacillus,NA,1,No
420aba4e2affdd0628f9010684038bd4,0,0,0,0,0,15,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Fodinicurvataceae; g__Rhodovibrio,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kiloniellales,f__Fodinicurvataceae,g__Rhodovibrio,NA,0.999999948,No
184d1666548ed8a32dbb48fdae739f4c,0,0,0,0,0,15,0,0,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Rhodothermaceae,g__uncultured,NA,0.99999963,No
46a8801b2b01bf48f034b5fad9506a76,0,0,0,0,0,15,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,NA,0.957907895,No
12fc5d318bb7528e6ddc5a8e3e4d56dc,0,0,0,0,0,0,0,15,d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage, s__uncultured_bacterium,0.99147064,No
c9a242f749fb1911fff8f202d608607c,0,0,0,0,0,0,0,15,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; s__uncultured_marine,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__Bradymonadales,f__Bradymonadales,g__Bradymonadales, s__uncultured_marine,0.928409413,No
4082d3260c35e63709bb810944229fcc,0,0,0,0,0,0,0,15,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Oleiphilus; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Oleiphilaceae,g__Oleiphilus, s__uncultured_bacterium,0.954764335,No
ec2cc12f2df30128d689bfd4adbc376b,0,0,0,0,0,0,0,3,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Halieaceae,NA,NA,0.992659725,No
0c4badc943f20bfeb193b0018c0c82f4,0,0,0,3,0,0,0,2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_Flammeovirgaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__uncultured, s__uncultured_Flammeovirgaceae,0.767292562,No
b41dc7bfd6e27323e97c0b63ce928f51,14,0,0,0,0,0,0,0,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__Haloquadratum; s__uncultured_archaeon,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Haloquadratum, s__uncultured_archaeon,0.977331029,No
013d0b1e582375027243fc46ad8d095e,14,0,0,0,0,0,0,0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula,NA,0.999999786,No
d7a10183e6081ef403c2e52e4de8c545,14,0,0,0,0,0,0,0,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,NA,0.999999949,No
c5d03471f0f076ecd60343a50b6c6ee6,14,0,0,0,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__Methyloceanibacter; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__Methyloceanibacter, s__uncultured_bacterium,0.991368363,No
b00833c142a4ccd13215ba89cdd7c262,14,0,0,0,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured,NA,0.999960235,No
47b8fb059b8ddc13cd6affe58606b080,14,0,0,0,0,0,0,0,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__Sandaracinus; s__uncultured_bacterium,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__Sandaracinus, s__uncultured_bacterium,0.719176163,No
43e99c92d1431b2cd83eabdde011c83c,14,0,0,0,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,NA,0.768388864,No
f0e3742c2e5ae15653e8a77616d8882a,14,0,0,0,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__uncultured; g__uncultured,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__uncultured,g__uncultured,NA,0.72815763,No
5fccd8f31070e49c02930fa9667daf57,11,0,0,0,3,0,0,0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula; s__uncultured_Planctomycetales,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula, s__uncultured_Planctomycetales,0.97976086,No
81c5eff0fc44b6cfd5e7cdfb565334f9,2,0,0,5,7,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__Kiloniella; s__Kiloniellaceae_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kiloniellales,f__Kiloniellaceae,g__Kiloniella, s__Kiloniellaceae_bacterium,0.999999993,No
d35f59dbe2f80cda90b5c60dd3d82ff1,0,0,0,0,7,0,0,0,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,NA,0.999999999,No
31c0b82d0377062405ad8e330d87f9f2,0,7,0,0,4,0,0,0,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007; s__uncultured_bacterium,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__DEV007,g__DEV007, s__uncultured_bacterium,0.741991264,No
ad4f73f9e17617a08f79ea4dad7fcb39,0,14,0,0,0,0,0,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter; s__Clostridiales_bacterium,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter, s__Clostridiales_bacterium,0.999978404,No
883e3d583b469d7891bbfdc1c551810f,0,0,14,0,0,0,0,0,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__Haloquadratum,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Haloquadratum,NA,0.999874052,No
57b692aa328b01090d7b1b0834d71327,0,0,0,14,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Owenweeksia; s__Cryomorphaceae_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,g__Owenweeksia, s__Cryomorphaceae_bacterium,0.717119943,No
c57fbf6ceb4d7697dcc5d1bca2624dcf,0,0,0,14,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Pseudofulvibacter; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Pseudofulvibacter, s__uncultured_bacterium,0.988419381,No
db8e6974d5ef16545f763b9466f568de,0,0,0,14,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Oleiphilus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Oleiphilaceae,g__Oleiphilus,NA,0.999994416,No
90418ab8e995d7c578b8704716a149c3,0,0,0,14,0,0,0,0,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade, s__uncultured_bacterium,0.795092997,No
6ae7c65e7878a4916554bd3268a3d3ce,0,0,0,12,0,0,0,2,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__uncultured, s__uncultured_bacterium,0.999321051,No
22b685612d19bf7469c5598f063f21d7,0,0,0,12,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,NA,NA,0.975050054,No
4a0c4ae26784399711799b7d4d24db5b,0,0,0,12,0,0,0,2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured, s__uncultured_bacterium,0.918754339,No
0828b5f5e9880072b2fbd303284bd3d8,0,0,0,8,6,0,0,0,d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage, s__uncultured_bacterium,0.988271972,No
b6398cd30a4a2988614117fe7007909b,0,0,0,8,6,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ga0077536; f__Ga0077536; g__Ga0077536; s__uncultured_gamma,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Ga0077536,f__Ga0077536,g__Ga0077536, s__uncultured_gamma,0.997335265,No
2f05dd2a1e51cdb1f00d19828084a1ac,0,0,0,7,0,0,0,7,d__Bacteria; p__Spirochaetota; c__Spirochaetota; o__Spirochaetota; f__Spirochaetota; g__Spirochaetota; s__metagenome,d__Bacteria,p__Spirochaetota,c__Spirochaetota,o__Spirochaetota,f__Spirochaetota,g__Spirochaetota, s__metagenome,0.856348649,No
155cd6fc9173f0a67e13b4e50d6b61a3,0,0,0,5,9,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Colwelliaceae; g__Thalassotalea,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Colwelliaceae,g__Thalassotalea,NA,0.999984827,No
f191567e7762c6d29dd0dc9b7d7e5f7b,0,0,0,4,10,0,0,0,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Candidatus_Peregrinibacteria,f__Candidatus_Peregrinibacteria,g__Candidatus_Peregrinibacteria, s__uncultured_bacterium,0.9986125,No
01831c803587d24dba7ae4e38d37d157,0,0,0,4,0,0,0,10,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Limibaculum; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Limibaculum, s__uncultured_bacterium,0.832903403,No
889392006a838884b3acb5dc47b11e27,0,0,0,3,4,0,0,4,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria; s__uncultured_deep-sea,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Gracilibacteria,f__Gracilibacteria,g__Gracilibacteria, s__uncultured_deep-sea,0.949598318,No
9e2b683b65c5bd731223656e0fe7efc6,0,0,0,0,14,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Spongiibacteraceae; g__BD1-7_clade; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Spongiibacteraceae,g__BD1-7_clade, s__uncultured_bacterium,0.739009763,No
8beb2a108609386f48459d2983b4bb5f,0,0,0,0,14,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Saccharospirillaceae; g__Bermanella; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Saccharospirillaceae,g__Bermanella, s__uncultured_bacterium,0.999990425,No
66a279ac8343e8dfb26e585258e138f2,0,0,0,0,14,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group, s__uncultured_bacterium,0.875663914,No
dc255cb6a51190997c21989538787ceb,0,0,0,0,14,0,0,0,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02, s__uncultured_bacterium,0.731179941,No
3fac02123c507937182ce4846a62fe8c,0,0,0,0,0,14,0,0,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Peredibacter,NA,0.999999992,No
949298cf9e14b68868ab52ebc87b72b7,0,0,0,0,0,14,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_Bacteroidetes,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured, s__uncultured_Bacteroidetes,0.718405701,No
bb1b1ead681e78016f7cdd9865345b1c,0,0,0,0,0,14,0,0,d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__hydrothermal_vent,d__Bacteria,p__WPS-2,c__WPS-2,o__WPS-2,f__WPS-2,g__WPS-2, s__hydrothermal_vent,0.999999874,No
1e30b9a9a5a0f72d946ada8d377e01a1,0,0,0,0,0,14,0,0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__uncultured,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Rubinisphaeraceae,g__uncultured,NA,0.989989819,No
